id,name,timestamp,day_of_call,hour_of_day,wait_time,issue_category,resolution_status
bb87c15a-eced-497d-9dc6-e6782c642e7e,Mark Steele,2026-01-27 23:26:37.384216,Tuesday,23,7,Account,False
54190542-b3c2-4e47-8817-67d4bca42d67,Donald Robertson,2026-02-01 11:02:24.211258,Sunday,11,42,Service,True
8963194c-7e0a-4af7-9c0f-3a30b609dc47,Bradley Beltran,2026-02-21 08:48:07.964047,Saturday,8,2,Technical,True
d4f632ec-15b3-41ae-a37b-3d87d72996b2,Brianna Thomas,2026-03-10 04:47:30.283879,Tuesday,4,6,Billing,False
1f800eec-e281-4cb7-adad-8ffe14b28d9a,Angela Gonzalez,2026-01-29 18:22:16.060709,Thursday,18,4,Billing,True
ab75c25a-1099-4349-8bc3-80e0d9ce66b6,Ross Gonzales,2026-02-14 11:52:55.647645,Saturday,11,15,Billing,False
b3f1f10d-73a5-48ef-8236-b98f017c9d96,Angela Porter,2026-03-29 14:57:32.566450,Sunday,14,10,Service,False
b1f07b4b-3fa5-4149-9ed7-7794db52d70c,Eddie Smith,2026-05-05 16:04:45.272248,Tuesday,16,45,Billing,False
e7d54eab-5859-411b-9d0d-2e87fa2247e4,Gregory Gonzalez,2026-04-29 13:14:22.895101,Wednesday,13,44,Billing,True
8afc2326-b976-4fae-8e7d-c27742423998,Andrew Villarreal,2026-02-13 04:48:22.750849,Friday,4,23,Service,False
2d8983e6-6f7e-45d0-90ae-14b3dbd98068,Michael Reed,2026-02-09 12:59:15.685657,Monday,12,27,Service,True
06dd4184-955c-4303-80f8-e659fe12f391,Jacob Foster,2026-02-15 01:22:36.963027,Sunday,1,7,Account,False
99608529-a97e-49f2-bb05-c75d9221099d,Craig Hunt,2026-02-22 19:54:18.408903,Sunday,19,12,Technical,False
06327977-d5c2-4503-9202-210a0af32ae7,Nicholas Fleming,2026-03-01 17:55:58.911732,Sunday,17,4,Technical,True
27a889a0-c07f-4e55-b0a2-84a5ee427138,Abigail Lynch,2026-01-14 07:01:15.079883,Wednesday,7,6,Account,True
2766c07b-1111-4807-8698-dc053562cdbf,Adam Cole,2026-01-19 14:25:17.041252,Monday,14,48,Account,True
b4fd11b4-fd3c-4791-a73e-7b450916f506,Antonio Harrington,2026-03-03 19:54:43.884361,Tuesday,19,10,Account,True
8abcac02-3ab7-46eb-83c9-5d291170b25f,Adam Thomas,2026-02-15 10:13:34.215455,Sunday,10,43,Service,False
4f9ff20b-35a8-4d11-a1bb-b068b448b9e5,Ashley Richard,2026-04-14 02:23:56.623264,Tuesday,2,12,Account,True
a61bdccf-07a5-439d-b7eb-ba2e02938778,Kelly Mason,2026-02-13 07:16:58.263622,Friday,7,9,Billing,True
c82a11aa-1a8d-435a-b65d-a9e7e79fd50d,David Shah,2026-01-31 11:06:09.305789,Saturday,11,37,Billing,False
ba06cae0-890d-4ad5-b536-34e61d1f45b7,Lauren Cox,2026-01-22 23:23:35.696319,Thursday,23,14,Service,False
b6b84753-9c02-4217-b159-f6c8f5504826,Charles Perkins,2026-01-19 08:37:16.050936,Monday,8,14,Service,False
4c4eb1f1-0630-49c1-ad53-06785e13bb46,Gary Lamb,2026-03-28 04:17:31.160246,Saturday,4,8,Service,False
d68df003-d794-45a4-9b6f-d010a41ed45e,Jose Martin,2026-03-09 15:06:42.752977,Monday,15,37,Billing,True
4dbf9276-e93d-4135-aaa6-34a22dee6125,Lauren Barker,2026-02-14 16:39:35.676957,Saturday,16,29,Billing,True
891f144e-7619-4298-9c5e-671d81e7f38b,Jody Clark,2026-04-12 08:11:07.347761,Sunday,8,3,Billing,False
912697d0-744e-48a2-8d58-7dd4e4a992a1,Rachel Johnson,2026-02-05 22:59:10.450111,Thursday,22,7,Service,False
ae300297-2a60-47e7-827b-4cfba55e5eac,John Smith,2026-03-04 17:59:18.876579,Wednesday,17,11,Service,True
8baa23d4-f428-419f-8763-941c564f6a14,Stephanie Buck,2026-01-15 03:47:08.561518,Thursday,3,11,Technical,False
4265f3f3-367b-4485-931f-12d1ade93ea2,Patrick Cruz,2026-02-28 05:39:20.482673,Saturday,5,7,Account,True
6aa5f9e2-6637-459e-a65c-c97f188d3624,Theresa Peterson,2026-02-07 18:17:52.422749,Saturday,18,9,Account,False
7102c496-b833-49d8-9675-948d136a7b10,Vincent Williams,2026-03-17 14:12:35.344863,Tuesday,14,25,Service,True
2462ecff-0c8a-4136-b0e3-8e80eb68854d,Jill Mitchell,2026-01-17 16:21:16.889763,Saturday,16,40,Account,False
3d7abd5b-0151-41a4-8e4b-3f4dfc55f14b,Kimberly Dyer,2026-03-30 21:15:33.419437,Monday,21,25,Account,True
9396603d-3b43-4640-a2b3-1764ed27ca60,Joshua Gill,2026-02-22 04:37:49.693437,Sunday,4,12,Technical,True
17238633-2f12-48e0-93a8-bea20d5a4143,Susan Wood,2026-04-07 10:53:43.189232,Tuesday,10,35,Billing,False
ec8b2e0a-21a0-427c-af75-9e578e93cc15,Edward Marsh,2026-03-29 21:04:58.657834,Sunday,21,12,Billing,False
47c6ef89-0d64-4d7d-9e9b-56c7b81a31ca,Leslie Friedman,2026-02-08 08:07:55.060334,Sunday,8,13,Account,False
f2b29317-fa4f-4d07-84d4-a93a58dbe066,Jamie Thompson,2026-03-08 18:52:39.189452,Sunday,18,14,Account,False
24cc59d9-f013-4a45-9f57-6eb82b161a7a,Matthew Whitney,2026-05-17 10:12:23.310224,Sunday,10,10,Billing,True
6abf8d30-f4c2-4693-97da-9cabcd6c0168,Michelle Carter,2026-04-15 18:45:28.355341,Wednesday,18,12,Service,True
411354ee-0cea-4579-961e-ec750e3e4193,Traci Arellano,2026-03-19 14:20:22.142446,Thursday,14,41,Service,False
f00e6c67-972d-4923-9807-50ccafecdd91,Erik Charles,2026-03-22 18:53:53.292300,Sunday,18,5,Account,False
410ba6de-d481-44a6-b15b-d165a865990e,Jennifer Salinas,2026-04-26 07:41:19.040820,Sunday,7,11,Service,True
cf0c698b-60fa-44b9-bad1-97fec9cd14fd,Gina Mclean,2026-01-24 20:42:31.721620,Saturday,20,4,Service,False
425b14aa-3a60-4141-a202-0ed7ca36513b,Ariana Williams,2026-04-26 11:56:17.912791,Sunday,11,42,Technical,False
7c6d1d08-3c39-4c09-a125-0345a6957a9c,Jessica Ramirez,2026-03-07 09:03:39.608274,Saturday,9,38,Service,False
e8087f1c-11dd-457a-9177-cee46acd6c34,Amber Davis,2026-01-17 13:19:57.426293,Saturday,13,23,Account,True
8afbc2fa-7a22-4037-adc4-9b3c5a3cdab8,Kevin Dennis,2026-04-06 04:09:24.850673,Monday,4,11,Technical,False
904c4936-d449-4b2d-92d4-c0c2662dd6a4,Andrew Meyer,2026-01-16 04:58:15.248804,Friday,4,17,Account,False
6084355e-a6f4-4004-b946-94cba1142865,Steven Garcia,2026-04-06 12:32:42.909653,Monday,12,41,Service,True
18731dc1-2ee0-400b-9722-a23630a0a654,Jessica Mcdonald,2026-05-10 20:24:16.898684,Sunday,20,7,Service,False
87f11cf6-9b7f-4df8-b0f2-1c1ec3f4c28a,Stephanie Higgins,2026-04-05 20:13:42.692191,Sunday,20,8,Technical,False
4c4b875e-eea8-47f8-9c4c-f530c462ec89,Johnny Smith,2026-05-03 18:40:22.931664,Sunday,18,10,Technical,False
1a4c2904-a86b-4b00-91bc-d8e3358169c4,Jonathan Stephenson,2026-05-13 03:59:31.820152,Wednesday,3,8,Account,False
dc5122ab-79d7-4b92-a62a-091cacae49ab,Lori Anderson,2026-03-01 16:24:24.696449,Sunday,16,30,Technical,False
1f2f603b-4e2f-4870-8ef6-b2a7d9497f72,Diane Knight,2026-01-20 05:22:11.088308,Tuesday,5,9,Service,False
971e2318-d45c-4814-90ec-6c2c33b245ab,Brandon Hayden,2026-01-23 19:36:37.789734,Friday,19,28,Account,True
7f0a4d73-5e79-412f-a3cb-c9e3b7bcecd2,Joseph Porter,2026-02-10 23:24:27.353338,Tuesday,23,6,Billing,True
a8bd76d0-079f-4d1e-abdf-43922b675666,Heather Spence,2026-03-13 15:34:03.029101,Friday,15,25,Account,False
1a2ee51f-5ade-43d8-852a-5679a120494e,Mary Coleman,2026-04-22 15:14:25.499025,Wednesday,15,44,Service,False
b766ea31-31d1-4952-9bce-f195bc73a0d4,Elizabeth Swanson,2026-01-27 11:57:29.704260,Tuesday,11,27,Technical,False
1b86b958-8129-4a0f-a9ad-488ef1468b91,Stephanie Kidd PhD,2026-05-04 08:57:38.506559,Monday,8,24,Service,False
594ee229-4fa3-4ad9-a8ec-52e4b7805a50,Steven Townsend,2026-02-25 22:01:04.770636,Wednesday,22,2,Billing,True
2b071221-8d9f-4f60-940f-cfe4f92bcf82,Brandon Walsh,2026-01-27 11:10:25.086313,Tuesday,11,17,Account,False
5c410356-a863-46f2-9fea-e933e0d16a82,Stephanie Mayo,2026-03-28 18:04:17.084089,Saturday,18,10,Account,True
17389258-a457-461a-b8e0-e7bd33ee90fd,Stephen Velasquez,2026-01-05 08:40:32.560954,Monday,8,22,Service,True
e6325393-22f0-40e1-91f3-d2f81de779b8,Michael Cole,2026-01-20 23:10:30.142950,Tuesday,23,8,Account,True
26d2f78e-3376-4452-ba4c-fc39be86d9db,George Singleton,2026-02-20 20:02:29.240945,Friday,20,9,Account,False
058d099a-29e8-4fd0-beb0-eadb195d7797,Leslie Frazier,2026-02-08 16:54:19.552179,Sunday,16,33,Account,False
c7a89fa6-0696-446d-9a24-7b5b00494462,Amanda King,2026-03-30 01:51:53.199655,Monday,1,12,Service,False
ebf35910-d360-424f-91ac-671ea1cbb9e1,Lindsey Swanson,2026-03-15 17:44:46.066179,Sunday,17,5,Service,True
dc95b0ce-d3f1-4e45-a1a8-186938770568,Samantha Diaz,2026-04-22 07:09:00.218808,Wednesday,7,8,Service,True
b0d67ecb-3393-4ccf-abe3-bf32b9b8fc8e,Brittany Morris,2026-03-29 20:19:56.263349,Sunday,20,7,Service,False
546e10a0-4d5c-48b4-98d5-e4a03ba672a7,Aaron Martin,2026-04-19 17:58:11.042403,Sunday,17,8,Billing,True
62b7302b-cad3-4647-8f62-c46daffe1396,Susan Johnson,2026-04-21 13:18:11.232281,Tuesday,13,15,Service,False
a7541a93-dea9-4102-8753-176aabea5da0,Michael Taylor,2026-04-27 14:12:41.163633,Monday,14,43,Technical,False
900fb57a-fdb0-49e3-bbe9-742a8d8a1fde,Shannon Joyce,2026-04-15 04:42:06.396616,Wednesday,4,6,Technical,False
f48cf411-326d-4c3c-94d7-171a5caa5659,Brian Hutchinson,2026-04-22 23:20:11.931312,Wednesday,23,15,Billing,False
5cd80b9e-15f5-4538-aa9f-a0bfe768aa03,Steven Cantrell,2026-03-03 13:28:50.324105,Tuesday,13,15,Billing,False
33f7f925-554f-4c23-9887-150c15768faa,Parker Hull,2026-01-02 00:29:37.703290,Friday,0,20,Technical,False
d9d754e7-3d56-401f-8eee-d718225bcb53,Lisa Palmer,2026-02-12 13:52:40.090833,Thursday,13,36,Technical,True
09afa505-6d4e-4710-9c7d-22ff13410823,Christy Clark,2026-04-04 17:08:16.687089,Saturday,17,8,Billing,False
3c7c2f1b-48f6-47fb-99ce-ffb9e5498a5e,Tracy Summers,2026-03-27 19:43:42.123852,Friday,19,13,Billing,False
d992d7c7-b4cc-4dfe-8087-6d77419d10d4,Yvonne Yoder,2026-05-06 06:26:36.816334,Wednesday,6,2,Billing,False
ee145b01-4790-4a46-9933-55ecfee49e7e,Jeanette Singh,2026-02-10 18:15:14.743818,Tuesday,18,4,Billing,True
dcad1df6-f015-4ce1-8cfd-05c2ec0b1ea3,Travis Owens,2026-05-17 02:25:52.883859,Sunday,2,9,Technical,True
7cd51512-8866-4bfa-84b1-d7ee8c197c91,Marissa Walker,2026-01-14 22:41:45.326415,Wednesday,22,10,Account,True
66dbb799-9645-45b5-99fb-59e22f752c3e,Amy Strong,2026-03-12 07:56:27.410512,Thursday,7,10,Billing,True
05daee89-b421-423d-b570-ae9abe792170,Caleb King,2026-03-12 11:51:35.958929,Thursday,11,14,Billing,False
d0e87f26-1095-42ff-abcf-ac5b6aaca78a,Jennifer Rodriguez,2026-02-01 13:57:57.664548,Sunday,13,26,Billing,True
81db936d-e855-40ec-b915-4b92edae0b9d,Hannah Hutchinson,2026-05-09 11:32:21.771201,Saturday,11,29,Technical,True
95f07941-b45f-4507-bdf4-efb3a87131d9,David Byrd,2026-01-01 13:32:00.365891,Thursday,13,14,Technical,True
302125be-c8bf-4a70-b499-928fc5239c41,Jessica Watts,2026-04-28 04:56:31.277529,Tuesday,4,9,Technical,True
cfa66410-32ba-40ee-b0b3-cf8568f4ecba,Sarah Burns,2026-05-01 10:49:13.748147,Friday,10,42,Service,False
5fe17e89-31df-4b38-b03d-e2fc82dc2d0e,Aaron Sanchez,2026-04-01 07:19:44.406785,Wednesday,7,13,Technical,True
71931769-38eb-4d71-9af7-86447fe28d45,Jacob Rodriguez,2026-02-17 02:30:11.819694,Tuesday,2,12,Billing,False
5cb8fb74-0e40-45e4-ae2f-0a1f5ce87f42,Douglas Martinez,2026-01-05 06:51:09.283946,Monday,6,14,Technical,False
bc1cc089-ba8d-45e1-b1ca-703281f50fac,Jasmine Mason,2026-03-01 14:11:51.200497,Sunday,14,37,Technical,True
7693be95-789f-4946-8d50-f87ad9de6255,Kristi Anderson,2026-03-13 00:27:46.598290,Friday,0,16,Account,False
257c4d36-ea4d-4df6-96e4-b745f3b5fc25,Andrea Burns,2026-05-12 22:58:22.088776,Tuesday,22,15,Billing,True
e1ae3fdb-9251-4463-b59b-44b846c79eca,Debra Marshall,2026-04-03 13:40:36.407009,Friday,13,25,Billing,True
43eb0ccb-3beb-4c01-a997-07930cd38181,Kimberly Walker,2026-01-31 12:29:54.656934,Saturday,12,13,Billing,True
91516b37-26e3-494a-909a-13b9a011bdfc,David Garcia,2026-01-18 22:30:03.505350,Sunday,22,12,Billing,False
12eba8f6-14f3-450c-9236-9c2064899487,Alex Frazier,2026-03-14 22:48:34.787040,Saturday,22,2,Technical,True
7bac49b6-ccce-481c-a9bd-99ff0dee1be9,Frederick Stewart,2026-01-18 09:35:01.173828,Sunday,9,10,Billing,True
735ee339-8a2f-41d4-ae5b-04b7e5f0bdb5,Jeremy Tyler,2026-01-29 15:28:56.005809,Thursday,15,20,Technical,False
a4d1fbe4-448b-4ce2-975b-7475ea296740,Monica Bender,2026-04-10 12:44:24.487877,Friday,12,50,Billing,True
413e150b-e797-4e07-8882-a4c3a7d4a082,Jessica Fox,2026-02-25 15:20:52.839613,Wednesday,15,27,Account,False
4a2305dc-bba4-428d-9b75-b61938a5ae2e,Penny Banks,2026-05-03 18:44:12.696050,Sunday,18,2,Billing,False
bfb2d236-c790-48e3-8bfc-e909862c6144,Stephen Davidson,2026-01-15 23:35:35.556362,Thursday,23,3,Billing,True
448cad7d-54a7-400d-a440-bb70da4ab0aa,Michael Rush,2026-04-27 18:20:53.644629,Monday,18,15,Account,False
d8ffe9f8-a40a-469b-9a7b-6ed26a9c448d,James Shaw,2026-02-24 13:24:51.861407,Tuesday,13,45,Technical,False
a36b2ed4-7056-467e-a6cb-cf4d1188ec3f,Caroline Green,2026-02-18 12:00:05.670535,Wednesday,12,43,Billing,True
e9a1f328-0a54-47d0-8963-f36d7ce7271f,John Morgan,2026-03-24 12:51:22.458163,Tuesday,12,43,Account,True
1208bb8c-e357-402c-ba8c-e530d5f68c2b,Rachel Smith,2026-03-26 15:24:22.554528,Thursday,15,27,Service,False
d9afc4d2-5589-4d48-8274-712a1a6c1ef5,Heather Flynn,2026-03-14 07:55:34.880975,Saturday,7,3,Technical,False
afa50789-72e2-4ddc-86c1-e14e4aad31cf,Edward Alexander,2026-04-26 05:24:31.250869,Sunday,5,2,Billing,False
fe673d7f-71cd-4440-a3f8-3491c63be722,Joseph Liu,2026-04-29 00:41:38.358715,Wednesday,0,13,Billing,True
2ef2e2bc-c8a2-468e-89ad-a929a694591b,Nathan Holt,2026-03-13 02:25:06.633308,Friday,2,18,Technical,True
35432d0a-3831-4a21-9439-a87e58f53636,Eric Jones,2026-03-06 10:31:27.437070,Friday,10,32,Technical,True
e8b3850e-a494-4861-987f-56b1b83dc9cb,Kathryn King,2026-05-15 17:22:49.679930,Friday,17,16,Billing,True
b4c51f56-8a31-4e80-b5b7-42329bee430d,Bonnie Walter,2026-01-29 20:13:40.784287,Thursday,20,5,Account,False
1d234c32-d0bb-4094-87b9-ca1cb5721442,John Macias,2026-02-08 03:13:32.395586,Sunday,3,15,Service,True
45f9b3b7-afae-4783-bb28-b4f92da64d71,Christopher Hernandez,2026-01-26 14:59:08.366725,Monday,14,34,Billing,False
759c7cc0-31d8-4767-a481-6fe394729058,Lisa Thompson,2026-01-30 06:50:02.687737,Friday,6,19,Technical,False
76195a19-529d-4d23-9a7f-166e9cbb4fce,Kevin Turner,2026-02-22 23:23:43.724956,Sunday,23,9,Billing,False
975dfdaf-e89e-4aa0-be8d-3bb101397d7e,Frank Hahn,2026-04-26 17:51:33.964381,Sunday,17,9,Account,False
fecef3bb-d05f-4e29-b95f-442e75211353,Jason Miller,2026-01-27 19:08:17.768297,Tuesday,19,6,Account,True
30dab6d7-a19e-4408-ac01-4080ffb9b839,Emily Walls,2026-04-23 11:34:48.624007,Thursday,11,23,Technical,False
038ef468-b223-4d86-b04f-0dedb2f20e0b,James Gray,2026-03-09 00:35:05.120620,Monday,0,20,Account,True
a8c6d6f9-ca3e-4e55-a9d1-5c8ff40d410a,Wanda Hernandez,2026-02-19 23:24:03.669629,Thursday,23,3,Service,False
03a87087-0a1c-4a65-be6f-7548fc8ecc43,Allison Alexander,2026-02-27 19:36:16.751896,Friday,19,11,Technical,False
563c609d-5ea6-4b20-b12d-be2b6f5b4d3b,John Wiggins,2026-03-30 09:39:42.299935,Monday,9,49,Account,False
e72f68ab-f63e-48b6-b99d-0536d9822703,Matthew Smith,2026-05-16 00:50:44.161790,Saturday,0,5,Billing,True
6260e516-a607-4f73-9823-5d41a7c6a96a,Kelly Herrera,2026-01-05 04:47:14.799296,Monday,4,12,Account,False
dfabfdb7-29bc-4e1e-840a-140942c2c62c,Patricia Lee,2026-03-09 19:31:04.647404,Monday,19,13,Billing,False
62f34142-3ed3-4959-ad7f-1e3d755625a3,Steve Ferrell,2026-04-27 18:03:20.498915,Monday,18,21,Service,True
68053415-6b14-46a2-8916-2ad8dd61df6d,Dr. Sean Lopez,2026-01-19 14:15:21.424890,Monday,14,17,Service,True
d326f2ee-e2b3-4ce4-b5ce-4c4127e55039,Cheyenne Roman,2026-04-11 00:03:24.882410,Saturday,0,8,Account,True
34c0a2c4-e9d1-499e-9f05-002e3dba9bd2,Michael Reese,2026-05-03 20:37:15.916766,Sunday,20,11,Account,True
92d45551-7d43-460b-8283-ea5b00f71865,Adam Howell,2026-05-16 09:30:01.097127,Saturday,9,39,Account,True
f5fe347b-b83c-4b44-95ab-1a4691480fa6,Dale Williams,2026-02-06 21:22:44.728718,Friday,21,18,Billing,False
6196b178-4094-4346-adb2-d6c0fee8203e,Mr. Michael Ortega,2026-04-18 02:29:59.677994,Saturday,2,11,Service,False
e6118722-6deb-4d72-81ce-b676eea7bea0,Mark Johnson,2026-03-20 23:41:48.260924,Friday,23,20,Technical,True
b890ca57-fca3-4eed-8deb-556b1a34f595,Robin Jackson,2026-02-18 07:31:53.191137,Wednesday,7,7,Billing,True
d22fba9c-af77-400c-ba0d-8ae50ebcc162,Jordan Jimenez DDS,2026-04-16 12:22:53.781945,Thursday,12,45,Account,False
0682dd1c-67b6-40da-9217-2710f2705c4b,Bill Moore,2026-02-11 08:58:05.613439,Wednesday,8,11,Account,False
4eca8e53-93ae-43a8-8278-4983cc4b7e19,Lori Baker,2026-02-11 21:24:06.536589,Wednesday,21,14,Technical,True
5bc3f9a9-4cab-4ed6-a440-e3c1844d456f,Jacob Grimes,2026-02-01 19:15:00.717747,Sunday,19,9,Billing,False
bbd8faec-4af9-44bc-8c7b-3e9caf3ae3bb,Angela Stark,2026-05-09 22:07:17.344005,Saturday,22,15,Technical,True
00ed4cd3-9f41-4d9f-9a86-818a2edef105,Harold Lloyd,2026-04-21 02:52:48.592518,Tuesday,2,3,Technical,False
2b6aedcb-d9c0-4308-9fc7-277ecd93aa78,Alexis Kelly,2026-04-28 05:25:53.312378,Tuesday,5,2,Account,False
910e62d4-0edd-48f0-9c24-0ec6c7ad6b44,Autumn Coleman,2026-04-02 12:19:18.881388,Thursday,12,38,Service,False
2e621089-b59c-4f57-b40a-6c6134efd132,Kevin Frank,2026-04-20 09:54:51.471471,Monday,9,23,Billing,True
f9c2ee74-08a2-4152-b9cf-d56d5f9a59cb,Lydia Allen,2026-04-17 23:00:50.905735,Friday,23,13,Service,True
c4e12e78-c838-40f1-bc05-4ae0fe4acb00,Crystal Miller DDS,2026-05-03 12:36:45.276633,Sunday,12,14,Technical,True
23d12c41-3458-41f6-af5c-fc7beadf957c,Dawn Chan,2026-03-15 07:25:41.913533,Sunday,7,4,Technical,False
e7c490bd-cf22-4af8-9ab7-65704ed57327,Andrea Clark MD,2026-04-06 06:15:45.890909,Monday,6,20,Technical,True
604b0672-ad97-4e02-b454-961bd45e4bdb,Jeffrey Oliver,2026-03-11 09:17:12.102218,Wednesday,9,15,Billing,True
b606d40e-beb1-40d0-9372-38f01fada371,Pamela Munoz,2026-01-16 10:26:16.307965,Friday,10,52,Account,True
f07356db-2794-4183-89b0-6ed3067a0fa7,Matthew Johnson,2026-04-27 20:47:47.991265,Monday,20,19,Technical,True
0426652b-41ee-471b-ae24-96f821191ab1,Danielle Haley,2026-01-25 22:13:36.628323,Sunday,22,7,Technical,True
0f626bd9-a2a3-4de5-9025-84f9aa32e35e,Alex White,2026-04-21 18:31:05.775534,Tuesday,18,4,Technical,True
0b7415a5-02e9-48a2-b7af-c903d6e27f25,Sonia Adams,2026-03-27 19:22:48.459876,Friday,19,16,Billing,False
24acc370-0265-451a-9d38-fe54ef9f2e04,John Anderson,2026-01-23 09:14:36.449154,Friday,9,23,Account,False
1aad98b0-1da4-4e23-8d75-788304179693,Deanna Winters,2026-05-04 08:12:34.944338,Monday,8,19,Technical,False
c13a02fd-5369-4ef5-b207-284b1b1796ad,Alexis Hall,2026-05-05 03:21:40.801078,Tuesday,3,8,Service,False
accc1d47-bba0-47a5-9af9-bed7bf4b8576,Cynthia Everett,2026-04-23 19:53:48.258729,Thursday,19,14,Account,False
68fd5753-f86c-4afe-8eb7-5a7686e16090,Richard Lewis DDS,2026-03-25 17:33:13.393045,Wednesday,17,2,Technical,True
2570d8fb-299d-4d6d-92ad-8d5712aac2b9,Richard Keith,2026-01-11 15:32:48.468948,Sunday,15,43,Service,True
893b25c4-2edf-4950-a15d-85b94c715926,Michael Ramirez,2026-01-13 14:29:43.965570,Tuesday,14,44,Technical,True
990c2815-6b88-4616-85c7-c24c3657fa44,Rachel Owen,2026-04-21 09:46:26.358435,Tuesday,9,39,Account,False
d97b06da-142d-455c-af6a-d1f0b30d1624,Brian Stark,2026-03-05 18:13:10.852168,Thursday,18,9,Billing,False
5a1a4b08-966e-4214-a403-ec4cb02322cd,Heather Hall,2026-04-06 21:12:12.041314,Monday,21,23,Billing,True
23a14731-da94-4750-a5b3-17a242c54411,Mrs. Jacqueline Smith DVM,2026-04-26 01:11:08.746068,Sunday,1,13,Billing,False
fd6130db-68b8-4257-a9e6-e4d5a91a68d6,Nicole Matthews,2026-02-04 01:43:21.247145,Wednesday,1,11,Account,True
bd6bfd9f-8d99-4823-a08f-851068d89243,Jeremy Wilson,2026-01-30 02:00:59.211133,Friday,2,20,Billing,False
add74115-d478-4d21-a2a5-3e7321d3773f,Briana Russo,2026-04-25 21:28:58.919001,Saturday,21,11,Account,False
4f8bf064-0262-4062-87e0-878ec12da2a6,Jamie Patrick,2026-05-02 09:09:10.620899,Saturday,9,33,Service,True
fbe402a5-7463-444f-89cf-d4a69c243e90,Alyssa Castillo,2026-03-17 22:46:39.950325,Tuesday,22,15,Technical,False
c113d8d0-7edc-43ae-9db4-3597ed8c913f,Jason Rodriguez PhD,2026-04-14 17:17:29.320292,Tuesday,17,2,Account,True
0a274d27-3d73-409d-ae0c-7d91c9d434d6,Caitlin Prince,2026-04-07 06:21:06.918983,Tuesday,6,2,Technical,False
9a94f336-790b-463f-954c-78146fae02da,David Baxter,2026-01-18 14:15:05.095757,Sunday,14,29,Billing,False
3726fdd3-94fa-495f-be3b-0131b4fe27ed,Catherine Allison,2026-02-10 00:45:48.149393,Tuesday,0,12,Billing,False
f0b4c9f8-5d20-43da-aad9-cee3b86ded3a,Hayley Hubbard,2026-05-05 04:28:14.027532,Tuesday,4,7,Account,False
ffba9da9-1a9a-4e5b-8895-49836c88a0b6,Cory Williamson,2026-01-20 20:31:42.952950,Tuesday,20,8,Service,True
05f49fb3-e018-4da5-ba79-9f579138b9de,Lacey Hamilton,2026-01-11 00:29:41.148609,Sunday,0,13,Account,True
5e9dc897-7cd2-441d-8bc8-39a9608bba45,Crystal Chen,2026-03-09 02:19:21.588916,Monday,2,17,Technical,True
c5bdb482-5603-4f7a-8569-ef86cf9d2abb,Michael Orozco,2026-04-07 11:26:39.211806,Tuesday,11,34,Service,True
d37785b8-e8d5-47ce-8e39-1cfd935e3727,Johnathan Brown,2026-03-05 16:23:19.401733,Thursday,16,28,Service,False
e9145510-3830-45cc-b389-c0ebaff2ca10,Sandra Campbell,2026-03-10 18:57:09.925211,Tuesday,18,4,Technical,True
b6a64c5f-3ce5-48fd-9bb5-f508717c6372,Ashlee King,2026-04-14 20:47:33.700946,Tuesday,20,8,Service,True
66a99048-f946-4256-98d7-b9841cb39722,Amber Cooke,2026-02-07 19:16:44.278533,Saturday,19,10,Service,True
f89c7007-b306-4543-8471-1c090de10f34,Sean Brown,2026-05-12 01:35:03.570331,Tuesday,1,5,Technical,False
c077497e-3737-4d27-b6fe-63a11332fd9c,Max Robinson,2026-03-28 05:12:58.271361,Saturday,5,15,Technical,True
d91a4ea6-0ecb-43ee-96c1-33d9cfd07a81,Jared Flores,2026-03-19 12:57:28.349375,Thursday,12,38,Billing,True
71f50928-1c52-42d3-9ae8-06f58437a9a6,William Smith,2026-01-15 19:46:46.085121,Thursday,19,9,Account,False
f1d3dd24-530a-478f-b821-afcb9f2d18c7,Tasha Kirby,2026-04-06 03:18:13.675472,Monday,3,19,Account,False
a4ef4270-5390-42d5-a427-e4fb4a48a249,David Shepard,2026-02-21 22:19:48.924861,Saturday,22,3,Account,True
b375e35d-3e1e-475d-bb99-1c698c2dbab7,Samuel Moore,2026-03-28 17:07:49.202919,Saturday,17,6,Billing,True
6846ea15-ea28-4ee0-b8d8-a73f335c61cd,Kyle Jenkins,2026-02-12 07:57:04.468681,Thursday,7,4,Billing,True
29acbf1c-f957-40fb-8677-404e40689341,Kathryn Roberson,2026-05-17 10:10:13.805947,Sunday,10,45,Billing,True
24487d7c-8e37-445f-a191-b7f061ae5a1a,Gregory Hart,2026-05-01 19:45:03.320841,Friday,19,29,Billing,False
912c49c8-39c6-4d2f-86b2-6414013f4c74,Travis Mcclure,2026-03-21 16:23:03.211507,Saturday,16,37,Account,False
cfc348f3-6382-4626-8d58-deb35cc7c1af,Emily Day,2026-03-15 17:46:57.990552,Sunday,17,15,Service,False
a33a2faf-c533-43c9-959d-0df9a361291e,Brianna Decker,2026-01-13 16:29:48.825598,Tuesday,16,27,Service,False
cd8d1212-c7ef-416b-91b3-9bfa72f2ed57,Rachel Richards,2026-04-03 11:48:57.149812,Friday,11,24,Billing,False
7bae20cd-4612-4ebf-80a6-3df612fd457c,Patty Graham,2026-01-30 14:39:51.455579,Friday,14,27,Technical,True
9a9be079-7499-48ed-94d3-5c06a918d676,Fred Marshall,2026-05-08 16:13:03.211660,Friday,16,45,Technical,False
