"id","name","timestamp","day_of_call","hour_of_day","wait_time","issue_categories","resolution_status"
"e32ea60c-273b-47f6-894e-ca2978bd0935","James Simpson","2026-01-17 13:40:27.865100","Saturday",13,14,"Billing",1
"8459aee4-af82-40b5-91a4-af8a21ff75a7","Jeremy Cook","2026-01-22 12:04:10.035324","Thursday",12,32,"Account",0
"1514455a-464c-4305-954f-1784da3cbef8","Diamond Boyd","2026-02-02 06:07:04.307278","Monday",6,22,"Account",0
"24a27bdd-6a35-438b-ab5f-ea248caebc42","Michael Allen","2026-03-16 15:43:56.044310","Monday",15,24,"Technical",0
"e7da721b-c7e0-48f8-8243-3ce37125aeba","Richard Martinez","2026-03-29 19:55:24.025508","Sunday",19,14,"Account",1
"0420ebe9-5a55-45f3-8daf-d42d409e70d8","Megan Johnson","2026-02-14 07:00:45.288519","Saturday",7,9,"Billing",0
"04b5c55e-9c05-4ee9-86a9-e3f693a87023","Miss Katherine Reyes","2026-03-25 17:10:35.998233","Wednesday",17,10,"Service",1
"5d2d4d0b-3629-47fe-b7ce-d853c7cb7e22","Johnny Smith","2026-05-12 01:56:54.489783","Tuesday",1,10,"Account",0
"07f1eda7-83a8-43ff-a163-9e7f4bb8084a","Shelly Murphy","2026-04-15 10:07:10.118944","Wednesday",10,24,"Service",0
"c597e976-7786-4317-b732-e7b8a1b8e664","Joshua Bolton","2026-02-08 15:08:56.854625","Sunday",15,22,"Technical",0
"8d6d6431-b9bc-47c9-81b1-ca2e1b0106ce","David Griffin","2026-03-04 16:26:53.133510","Wednesday",16,26,"Technical",0
"7a1fec9e-0f0a-442c-99c5-0107556d6bd7","Patrick Doyle","2026-01-31 00:38:03.394579","Saturday",0,7,"Billing",1
"aec06db6-8e78-4e45-91b0-f022b9797a8a","Tabitha Sanchez","2026-02-11 10:21:16.754638","Wednesday",10,45,"Account",1
"5ecda77d-dd1d-4953-97cd-c887034b510b","James Cox","2026-03-15 11:50:36.294736","Sunday",11,16,"Technical",0
"65e8a488-af4b-459d-9cdb-895b5e8dcf5b","Nicolas Fernandez","2026-03-29 22:30:59.784275","Sunday",22,4,"Account",1
"6a461d49-fd48-4f20-b180-0b92720451fc","Andre Williams","2026-01-18 20:38:12.011129","Sunday",20,3,"Account",1
"7c6ce99d-ea7b-4316-b06e-61c4249d0e93","Kristen Herrera","2026-05-05 16:21:28.633236","Tuesday",16,21,"Technical",1
"2aa56b73-dc03-4fc7-a54b-6a0854b93fd1","Maria Taylor","2026-01-19 13:16:25.870667","Monday",13,29,"Account",1
"32962765-2572-4647-bed9-0313aee7635d","Marisa Welch","2026-04-28 05:45:09.650518","Tuesday",5,13,"Technical",0
"02b30fec-b18d-49ba-873e-f4e69cdf3a57","Paula Thomas","2026-02-15 14:09:36.832975","Sunday",14,38,"Account",1
"b43a6442-3266-4170-a1dc-c955d13f0b8c","Angela Arroyo","2026-03-14 00:12:43.368201","Saturday",0,7,"Billing",0
"5f76039e-2c90-4fbb-88f7-b4f59d7e4b24","Thomas Walker","2026-04-22 00:15:50.830929","Wednesday",0,10,"Technical",1
"df9509d0-55af-44c1-a307-3ca7770ddc36","Michael Chavez","2026-05-02 07:14:02.334912","Saturday",7,12,"Technical",1
"3495c4a3-9b40-4c8c-9fbf-e87920e146ec","Samuel Bryant","2026-04-12 15:37:35.314218","Sunday",15,21,"Service",0
"e2c368b5-9186-41ef-b0f4-3e530aa1cb70","Patricia Yoder","2026-04-02 15:38:37.025769","Thursday",15,11,"Billing",1
"6e40952c-cc52-4d2b-be76-2c9b90b987ad","Kristen Brown","2026-05-12 10:05:59.085708","Tuesday",10,25,"Technical",0
"e54081c0-e7c3-4463-8f33-6ec6d4f3cf96","Samantha Adams","2026-04-17 23:57:25.937732","Friday",23,30,"Technical",1
"3f2ed7d0-73df-400d-b884-cb373068832f","Sean Medina","2026-02-06 15:15:13.671255","Friday",15,34,"Technical",0
"99fd8f12-b224-48c9-9260-df9fc246f8e4","Alexandria Vaughan","2026-02-13 06:14:53.252646","Friday",6,25,"Account",0
"838a6abc-0cac-46d6-a19d-21c51dd4e846","Richard Long","2026-04-24 20:20:53.649776","Friday",20,25,"Billing",1
"8aa554f5-e93f-4234-b09a-7c4cdfa67c7a","Melissa Hall","2026-04-14 16:27:41.217464","Tuesday",16,43,"Account",1
"695904e3-cf29-4244-942b-9ac8796eb0c2","Robert Thornton","2026-02-15 13:56:53.957130","Sunday",13,40,"Billing",0
"20db1ed0-5272-4646-88f0-c57eb20f09b4","Brenda Blankenship","2026-03-23 08:21:55.176819","Monday",8,13,"Account",1
"15a1b0f8-c27a-4813-8476-d5884d5078cc","Hannah Johnson","2026-02-16 21:31:00.597161","Monday",21,16,"Billing",1
"e8effc1a-f28b-4075-abff-be1fd737de21","Marissa West","2026-05-01 17:09:05.798681","Friday",17,18,"Billing",0
"8cb4a6e6-0404-4d0d-a83f-d4406c2a5d9f","Matthew Ford","2026-05-03 12:27:14.917176","Sunday",12,15,"Billing",0
"8de9b795-c557-43ce-b732-f7a666f8ff29","Lori Miller","2026-01-06 07:42:36.838112","Tuesday",7,11,"Billing",1
"1f14588e-e683-4b2f-aac7-04fe0624a49e","Rebecca Stout","2026-01-01 01:12:21.931423","Thursday",1,8,"Technical",1
"e4ae8450-1a56-4bfc-b680-d3e961f6502c","Jason Snow","2026-01-19 12:19:56.783690","Monday",12,27,"Billing",0
"99dd6f0d-d353-4768-9e2d-712885fbf8d6","Philip Weiss","2026-05-17 01:52:32.776470","Sunday",1,8,"Billing",0
"e517e99e-d070-40ab-a1bd-b7281a519087","Paula Jones","2026-03-26 17:25:32.024613","Thursday",17,6,"Technical",1
"d910321e-335b-4c0b-b783-d9faf3f490ec","Elizabeth Lester","2026-05-11 15:43:32.869961","Monday",15,55,"Technical",1
"9217fee0-6c25-4ba0-afd2-9d24270e43b3","Kevin Newman","2026-05-16 00:05:27.161507","Saturday",0,11,"Technical",0
"2bc070e5-8d04-4063-bb33-fc0f9d94d871","Lisa Bennett","2026-02-12 18:18:49.578390","Thursday",18,3,"Billing",0
"b2b33e50-001e-4a7f-aaa8-fb56347c3b61","Brenda Robertson","2026-04-11 07:43:46.647485","Saturday",7,5,"Account",1
"e0adaabe-f4e1-42af-8e64-0ac60c2ce757","Joseph Schneider","2026-01-10 22:50:53.593722","Saturday",22,12,"Billing",0
"e7bedef2-51b6-4eb8-9c7c-d1030299573b","Alicia Burton","2026-03-13 10:05:11.876807","Friday",10,26,"Service",0
"4273de41-4971-4018-a4e4-459fd2f7c316","John Marks","2026-01-10 01:14:16.075202","Saturday",1,14,"Billing",0
"c95fb2a7-0123-42b0-8ce4-08c5c8b7c4cb","Marie Phelps","2026-01-07 16:32:12.753319","Wednesday",16,22,"Technical",1
"d398b88c-ead8-4886-8e86-96f93fcfcf15","Holly Morgan","2026-03-18 02:29:01.759168","Wednesday",2,6,"Billing",1
"81a27d7b-02a0-42c9-8642-766db0362d7e","Mckenzie Johnson","2026-03-22 18:21:46.943358","Sunday",18,4,"Account",0
"297c1437-3e52-4210-b0cf-630fadb7171c","James Williams","2026-03-07 17:59:20.262486","Saturday",17,15,"Account",1
"ce395cdd-1e31-4d26-8da0-9b34d7bd6a90","Alexandra Andrews","2026-05-04 19:43:28.170540","Monday",19,23,"Billing",1
"bfe93d0d-95bd-47af-8776-860eb812c4d4","Cynthia Good","2026-05-16 02:10:05.532982","Saturday",2,5,"Technical",1
"7c8c1b91-f7aa-4cfb-9658-f92cce671d50","Kimberly Melendez","2026-03-26 19:26:11.143509","Thursday",19,11,"Technical",0
"c45eb691-a2b9-4021-a700-b469e7d6d7a5","Robert Cohen","2026-02-21 06:13:25.140206","Saturday",6,15,"Service",1
"6a3a6b03-d7cf-4940-bbfa-44e421915a9d","Cynthia Ho","2026-03-22 14:38:56.621428","Sunday",14,38,"Service",1
"76a9115f-4b38-46a1-986f-edcb0d1d4577","Lynn Mejia","2026-03-05 04:16:29.285379","Thursday",4,7,"Account",0
"4f7a6073-eac6-41b0-bf54-32f4bb8c73f0","Michelle Fleming","2026-04-22 19:54:03.910021","Wednesday",19,5,"Billing",0
"0b174183-2d04-43f3-accc-7af789d28fe3","Melissa Thompson","2026-04-14 10:22:12.924916","Tuesday",10,38,"Service",1
"35563baa-6611-4a7a-ae0d-e2dd9dc309b9","Brandon Eaton","2026-05-13 12:33:42.617290","Wednesday",12,31,"Technical",1
"6f5603ce-603a-4aa2-9309-ce90396b2df9","Thomas Galvan","2026-04-16 09:32:14.152287","Thursday",9,36,"Technical",1
"fc160b06-7bb9-4a87-b5b9-431fbe0ee5a8","Danielle Macdonald","2026-01-04 09:42:34.562273","Sunday",9,26,"Service",1
"0b50b0eb-2f8f-411a-80d5-b5736998c0e8","Randy Mcdowell","2026-02-23 05:29:32.062060","Monday",5,12,"Service",0
"6d610e9e-c90b-471d-93b3-a9563bc57409","Kristin Torres","2026-03-18 11:01:36.610205","Wednesday",11,13,"Technical",0
"0393dbb4-cc89-4dd8-9b90-b372b9ad43cd","Tammy West","2026-03-20 00:29:46.647904","Friday",0,15,"Service",1
"0c424134-2f46-423c-b4b0-64c622a56730","Catherine Jones","2026-03-17 15:10:41.405337","Tuesday",15,31,"Technical",0
"bb1297f9-56c8-42ae-8d44-605912cfa57f","Claudia Cervantes","2026-03-18 07:04:14.204710","Wednesday",7,12,"Billing",1
"91237467-b0ef-4a92-89e8-99c72f46dda6","Christina Young","2026-04-10 15:30:39.256507","Friday",15,47,"Billing",0
"0d26d67f-8c03-4f37-8fdd-e17ce1a447f0","Sabrina Rice","2026-01-10 17:28:25.125463","Saturday",17,6,"Technical",1
"903bbfc1-4485-4aa9-b8b2-15acc480c90e","Dwayne Walker","2026-03-04 07:17:35.712922","Wednesday",7,4,"Account",0
"3a882a4e-9875-4ba7-aec3-97b6a4084ec3","Timothy Miller","2026-03-26 02:21:24.732143","Thursday",2,6,"Technical",0
"cebb3e49-21f0-4a64-a524-7d3d227f4a14","Richard Wilkerson","2026-02-26 10:57:53.330108","Thursday",10,30,"Service",0
"3c2a94dc-8cef-4d68-a49f-d7b99cbb00f0","Tyler Kidd","2026-04-23 04:10:37.705487","Thursday",4,2,"Account",0
"cd25ee8d-658b-4cbe-9411-b8975542334a","Melissa Kerr","2026-03-22 08:04:52.423576","Sunday",8,11,"Account",0
"a228e8ff-9033-40c2-8660-65055ceadf6b","Scott Noble","2026-04-14 05:41:43.412877","Tuesday",5,14,"Technical",0
"cc2950a0-8549-44e5-8995-f00440c3261e","Mark Campbell","2026-01-17 12:52:56.475734","Saturday",12,32,"Account",0
"6b3fe144-02da-4c0c-beb7-cb3a6b31a2a7","Michael Bell","2026-05-02 09:54:24.367787","Saturday",9,26,"Service",0
"9090187e-ce3e-4dc8-bb2b-1c71691058cc","Kelly Peck","2026-02-09 01:30:44.039833","Monday",1,10,"Service",0
"66794910-7d2f-4179-a8b7-2e67eb32dc99","Charles Tyler","2026-05-16 11:42:25.047026","Saturday",11,35,"Account",0
"f5859beb-2c0c-4ba7-a038-2882edc52029","Eric Thompson","2026-03-09 06:23:06.661258","Monday",6,17,"Account",0
"3f9d5300-db93-4701-9fda-2c213b0da4e3","Kendra Good","2026-03-18 21:31:06.437508","Wednesday",21,9,"Billing",1
"a8afc37a-de1f-4b96-96c6-9fb50748a421","Emily Lopez","2026-01-06 05:54:30.835540","Tuesday",5,11,"Account",1
"88a1b9b2-1cea-40e6-b961-7709ac7409c6","Rachel Avery","2026-01-02 00:54:06.481681","Friday",0,19,"Technical",1
"1d0eb147-dd0f-4ee0-aa6c-518cef07403f","Jacob Cohen","2026-04-12 12:47:04.976956","Sunday",12,18,"Technical",1
"42c2ed7d-4411-48a1-8af0-5657d989c5cb","Jasmine Norris","2026-04-20 07:57:47.035661","Monday",7,26,"Service",0
"64e77dd0-cac5-40dc-98cd-e7cd352ba432","Miranda Ryan","2026-03-16 15:19:42.848476","Monday",15,41,"Account",1
"c447fdaf-6f39-49c4-9f49-6b348c1c765d","Jesse Mcconnell","2026-03-26 08:15:49.862224","Thursday",8,13,"Technical",1
"01b866b1-fe0c-4c4b-96d3-394714217f7f","Rachel Cannon","2026-04-09 12:54:26.113176","Thursday",12,41,"Service",1
"272504ab-e0fb-4c94-be1d-b488429d5889","Lisa Dickson","2026-04-29 05:25:14.671952","Wednesday",5,3,"Technical",0
"991beab9-6929-4cdb-9073-b21ba7a9da88","Randy Carroll","2026-05-09 07:27:44.124409","Saturday",7,4,"Billing",1
"2b63f0e0-a90b-4f98-a9c4-34b7694acdb7","Jamie Frazier MD","2026-04-08 05:59:22.327794","Wednesday",5,15,"Technical",1
"c79fea61-68d8-4c7b-83e5-6fb4c67556e6","Kristie Hendrix","2026-02-18 02:56:49.574543","Wednesday",2,4,"Billing",0
"ca55dda7-68ec-45e6-abf5-ec846ae9d1d3","Jeffrey Scott","2026-02-17 13:22:39.574056","Tuesday",13,20,"Billing",1
"edfe22e3-9321-459b-adb2-65f0378019e7","Connie Kemp","2026-01-29 04:37:44.394269","Thursday",4,14,"Account",1
"e58ced7f-fbbc-4e43-91ae-da636e51b53d","Judy Reed","2026-02-18 06:23:27.263405","Wednesday",6,7,"Account",0
"817db46c-2c5b-4cf7-87fd-117c574c8f6f","Danny Ruiz","2026-01-31 20:56:47.240716","Saturday",20,14,"Service",1
"12f83e2c-9550-40c5-ae18-bfbd73c3eca0","Amanda Cortez","2026-04-29 13:10:39.647201","Wednesday",13,11,"Technical",0
"24fb4fa6-1f8e-40f9-8398-3c499794b6ec","Jack Stout","2026-05-15 20:46:41.859494","Friday",20,27,"Technical",0
"1d7f5835-c1c3-428a-be96-a67f8e2b772e","Jose Hart","2026-02-11 15:03:19.015509","Wednesday",15,30,"Account",1
"9a0c3093-dbd7-482c-b956-b95bd4a695b6","Charles Jones","2026-02-14 09:09:24.341340","Saturday",9,40,"Account",1
"a9fcfa40-5486-4029-86a9-a99b73967e48","Erika Davis","2026-04-11 00:03:21.403378","Saturday",0,9,"Billing",1
"17ea98e9-4271-4a9e-b88b-7659f9b6efbe","Angel Murphy","2026-02-19 22:35:03.214268","Thursday",22,12,"Service",1
"68a58c71-43c9-419b-8134-52b696b2849c","Tami Zamora","2026-04-06 07:28:43.553904","Monday",7,15,"Billing",1
"a4108971-67c2-498f-ac5a-31ed10983a82","Douglas Hicks","2026-04-14 14:37:32.936457","Tuesday",14,32,"Service",0
"a5d41d05-1948-4aa2-9c02-1f28cde91661","Amy Ellis","2026-05-14 19:27:39.317527","Thursday",19,3,"Billing",0
"16c91fc5-2799-440b-98db-ba12d7ea02d4","Susan Ross","2026-02-22 04:19:44.682720","Sunday",4,14,"Billing",1
"abf58bd1-bdf3-4f76-8473-cacac44e758f","Amanda Ramirez","2026-03-10 22:58:03.682847","Tuesday",22,6,"Technical",1
"1f591a61-c006-4d93-8a4f-098fbb815a04","Kelly Murphy","2026-04-05 02:55:14.289112","Sunday",2,9,"Billing",1
"d69e1d17-7a49-4551-a2f4-ce3a83ffa273","Denise Owens","2026-02-14 06:03:01.435323","Saturday",6,5,"Service",0
"43759692-2fa8-457c-a707-3b8d09f85d99","Eric Moran","2026-04-21 17:00:31.745185","Tuesday",17,7,"Billing",1
"c8b08049-1af1-4513-a32f-4bc37fbfb081","Mr. Allen Hurst","2026-03-17 08:08:57.515638","Tuesday",8,10,"Billing",1
"e378e98a-8181-4457-a5c5-c67da2a0e840","Donna Wade","2026-01-27 07:38:06.377896","Tuesday",7,7,"Service",1
"8257802e-11f5-48f0-839d-accf60ce1e08","Haley Smith","2026-01-15 08:43:06.502580","Thursday",8,10,"Service",0
"91b04cec-90a7-4a5f-8391-97725ad6faa0","Barbara Chambers","2026-02-17 13:32:16.753754","Tuesday",13,12,"Technical",0
"9f93cdb0-b5dd-4479-97d3-5a8077508cf0","Veronica Woods","2026-04-06 10:42:20.702451","Monday",10,45,"Technical",0
"e3f623f5-d101-4ce8-8cdd-e6dda30d2e29","David Travis","2026-01-01 18:49:50.212175","Thursday",18,13,"Service",0
"fad60c9a-9013-43dd-b4c8-3f19cbaafe91","Christopher Wright","2026-01-01 08:52:42.208125","Thursday",8,15,"Service",0
"e16869a3-0c9d-44ee-8c8c-eb2c9cc441cf","Sara Campbell","2026-04-19 00:03:51.559333","Sunday",0,14,"Service",1
"9c45b99d-43c8-4c6b-aa19-624146269ed9","Joseph Allen","2026-01-18 19:48:39.580034","Sunday",19,3,"Account",0
"aef1b2b0-aed0-45d1-a42d-785152e4d76c","Jasmine Hernandez","2026-04-20 21:08:05.492467","Monday",21,16,"Billing",0
"f524f143-a75a-4a74-b1b0-df3b718df122","Amy Mccarthy","2026-01-07 02:45:13.020682","Wednesday",2,9,"Account",0
"7571a07e-a7f5-431e-8bc0-f12315a544ba","Emily Mills","2026-02-20 13:12:18.972154","Friday",13,33,"Technical",1
"ddff89b6-56e1-4dfe-919e-8cf54dd07ebb","Barbara Thompson","2026-04-09 06:50:49.756313","Thursday",6,3,"Service",0
"2ee95047-844b-486c-a5d4-d4e0a5816691","Calvin James","2026-01-31 10:56:14.032296","Saturday",10,37,"Billing",0
"ed2794e5-ecad-49a4-9ed0-9f211aaa5fff","Briana Green","2026-03-15 01:13:03.681814","Sunday",1,6,"Account",0
"4c3268ea-1bf6-4a44-8156-e3a082b4ad36","Vanessa Ramos","2026-02-01 23:22:13.022124","Sunday",23,4,"Account",1
"d58385cb-72ee-4943-87fe-0731232e53f4","Cynthia Hutchinson","2026-01-11 04:33:01.913256","Sunday",4,2,"Billing",0
"e14ebabd-3451-4624-b637-64226a495a9a","Jennifer Parker","2026-04-14 11:02:03.763350","Tuesday",11,34,"Service",1
"29c1337c-b386-43d8-ae1f-2be8317bf6db","Lisa Sparks","2026-03-19 18:18:06.784309","Thursday",18,11,"Account",0
"77466d4b-595b-4cae-b0ea-8699c66aff3b","April Estrada","2026-05-05 09:43:56.374620","Tuesday",9,40,"Technical",0
"53767a0c-917e-463e-9fee-2669bec6e48c","Miss Shelby Martinez","2026-04-18 10:56:45.451399","Saturday",10,31,"Account",0
"65ccd70f-4d92-44d7-b107-11cb1799b0fe","Katherine Johnson","2026-03-16 17:09:25.166867","Monday",17,15,"Account",1
"237e96d4-dbdb-4cca-a1c3-6b7c1b1ab07c","Emily Anderson","2026-05-03 08:40:42.464148","Sunday",8,4,"Technical",1
"e4dce306-e4eb-4a6f-ac37-2346bb0aca8d","Virginia Skinner","2026-03-13 17:03:26.139276","Friday",17,18,"Account",1
"73754ef5-2e7e-49b0-8faa-09b745dcd02a","Suzanne Sherman","2026-03-16 19:31:12.803275","Monday",19,8,"Technical",1
"0ecbcfba-f428-4568-bf0e-cced1d366e4e","Kevin Huber","2026-02-08 12:18:19.628914","Sunday",12,42,"Account",0
"dbb33e53-10eb-4f3e-8fa4-69c5535bf0ad","Johnny Hicks","2026-02-09 07:15:05.580033","Monday",7,24,"Billing",1
"9a23e728-9352-40f3-a970-3c31612323bf","Steve Barnett","2026-01-02 19:27:27.637275","Friday",19,24,"Billing",0
"b64827cd-9edd-4e5a-bc60-cdcd2f4d6daa","Miss Rachel Schultz","2026-01-03 09:02:21.234623","Saturday",9,10,"Billing",0
"7a4398a6-060b-44c3-bf79-f41aec314716","Chloe Dougherty","2026-01-13 19:49:46.588838","Tuesday",19,8,"Billing",1
"244dd3d1-9041-464c-ae83-efae0f6b451a","Latoya Dominguez","2026-04-13 22:24:53.227784","Monday",22,13,"Billing",0
"5890d0a1-0efb-48e7-ac34-83e2cdb00152","Jamie Frank","2026-01-14 04:16:36.349207","Wednesday",4,11,"Billing",1
"4a62bfab-470c-4d15-b097-186ed761dd9c","James Wilson","2026-03-22 03:09:44.539354","Sunday",3,2,"Billing",1
"551ef50e-77d7-491b-8962-8216f886c621","Jessica Phillips","2026-03-16 20:21:28.990907","Monday",20,17,"Account",1
"574e9454-0853-4aee-b80a-63a16fefa852","Matthew Sandoval","2026-02-28 18:08:59.328883","Saturday",18,11,"Account",0
"934c8925-81ba-4de9-ad1f-a8cf6b23fbe8","Tammy Chapman","2026-02-14 01:35:56.051245","Saturday",1,12,"Account",0
"7cd123fc-f1d0-4d50-9e92-cedee1fb56ef","Leslie Terrell","2026-04-11 18:05:51.831394","Saturday",18,3,"Technical",1
"6ba68391-b9ba-411a-847e-8b1ffde2d1f6","Nathaniel Johnson","2026-03-20 18:08:31.703718","Friday",18,20,"Account",0
"a53aef72-f006-4652-83c2-d74b424443b6","Rachel Bishop","2026-02-11 04:30:29.537163","Wednesday",4,4,"Billing",0
"bcaf56b7-4ddf-4d63-9cbf-820ff284c9ed","Charles Jordan","2026-01-15 10:25:06.779585","Thursday",10,28,"Service",0
"5130e6c3-e238-4d44-8cd2-c3326cd3b5bb","Katrina Berry","2026-01-02 20:46:17.761303","Friday",20,26,"Technical",0
"61f46ce2-391e-4d92-9ba7-8ed563ae8748","Michael Jenkins","2026-01-23 18:14:20.675330","Friday",18,13,"Billing",0
"c9d85c3b-8090-4ead-93b9-2f65e670d89c","Garrett Roberson","2026-01-17 03:05:07.854893","Saturday",3,10,"Billing",1
"f0829952-5e73-46ba-a007-788e56628cf7","Johnny Martinez","2026-04-04 23:01:22.484129","Saturday",23,2,"Account",0
"85fb92d6-e8be-4a23-b08e-32a3ae372045","Jillian Wolf","2026-01-27 15:23:36.162265","Tuesday",15,12,"Service",1
"97bbcacf-7d73-4af5-a20b-61214c24fa24","Cheryl Morgan","2026-01-19 21:53:53.623488","Monday",21,20,"Technical",0
"d009ce38-8e42-45dc-a1f3-ab5c3bf81fdc","Richard Ross","2026-04-07 06:37:58.614990","Tuesday",6,3,"Account",1
"80721ff3-8e15-4071-81cf-668764a2e740","Christina Bell","2026-01-30 14:38:47.610833","Friday",14,22,"Account",0
"a07b5425-f985-425e-a02f-b4501517172c","Kathryn Becker","2026-05-06 14:36:29.818902","Wednesday",14,13,"Technical",0
"d361f631-5b1d-4bf1-b588-1824a175f295","Theresa Wilson","2026-03-31 11:11:10.040773","Tuesday",11,34,"Account",1
"842cc890-a3f1-4ce6-91d6-a23997dadfaa","Joshua Yu","2026-01-04 09:13:14.319301","Sunday",9,20,"Billing",1
"c69fa058-ce87-4ee9-a36e-c90e810674e1","Jennifer Wong","2026-01-16 09:45:49.443089","Friday",9,20,"Technical",1
"c0016188-ef42-484d-8680-03332a8607a2","Heather Mejia","2026-01-24 06:52:25.818635","Saturday",6,12,"Account",1
"f05d2d64-ea93-4cfc-b00b-368e54be9ef3","Joshua Thompson","2026-02-19 12:17:52.249192","Thursday",12,18,"Service",0
"8d5f3b7c-1f57-4869-940e-b5ffac534aec","Lisa Dyer","2026-05-07 09:32:46.788659","Thursday",9,45,"Billing",0
"21cf22fc-04c8-4100-b7d8-6bc480f9189b","William Johnson","2026-04-10 00:28:19.762978","Friday",0,19,"Service",0
"15770cbe-7470-4879-a146-1f16910e7107","Hannah Shaw","2026-02-12 10:46:45.481988","Thursday",10,26,"Billing",1
"d316ef52-2ca8-40b9-b554-649823e7dff4","Christopher White","2026-01-11 14:17:05.859083","Sunday",14,15,"Service",0
"d77e59a6-e54a-4b2e-9912-594e23639dec","John Lee III","2026-02-01 07:17:12.975558","Sunday",7,8,"Service",1
"af77020f-e551-454e-ab3c-90928a36aa41","Jacob Smith","2026-05-01 15:06:46.875164","Friday",15,26,"Billing",1
"712ade88-0c96-42e4-a339-43159c364f32","Kristin Bates","2026-01-06 04:12:10.245546","Tuesday",4,7,"Service",0
"d8ec6b61-9141-4690-a79a-f736ed0b0ab7","Micheal Barry","2026-02-23 04:12:43.242943","Monday",4,19,"Account",1
"13c74c4f-0296-43e4-a35a-5a69c4d82466","Bonnie Solomon","2026-05-01 17:11:26.870939","Friday",17,7,"Billing",0
"69405e2d-84be-4daa-9e0d-a1917d197531","Maurice Sullivan","2026-03-14 10:27:08.361607","Saturday",10,30,"Service",0
"e61f0cfe-9a09-433f-a704-f07a75cac833","Barbara Campbell","2026-05-10 12:03:32.072175","Sunday",12,45,"Technical",1
"680e512b-1498-4099-9733-3041eee4e5e0","Tina Walker","2026-02-04 05:57:26.324155","Wednesday",5,11,"Billing",0
"414ebc42-589b-4183-ab86-668c178f9d30","James Woods","2026-03-16 18:10:11.780123","Monday",18,9,"Technical",0
"a6abcf38-5013-4394-91f3-78965831e46f","Omar Lawson","2026-04-28 01:32:33.207988","Tuesday",1,2,"Billing",1
"0ab29c08-f4dd-4b81-9537-1194507ac44b","Denise Garza","2026-04-29 20:27:59.220942","Wednesday",20,11,"Technical",0
"ec941e53-6265-495e-b16e-7e28cc5fcf90","Nancy Adams","2026-01-03 17:07:01.006070","Saturday",17,12,"Billing",0
"b1a8b9ab-398c-4443-87c5-2004f47b889f","Dylan West","2026-01-22 03:05:32.253518","Thursday",3,7,"Service",1
"88887834-76ee-43b7-9d7a-128ca6ed4d85","Donna Hall","2026-05-01 17:06:53.530995","Friday",17,10,"Service",1
"b6d138a4-6a87-4bcd-8544-ca7ab057fd64","David Jones","2026-04-01 15:45:39.061699","Wednesday",15,29,"Service",1
"73ff385c-e0bf-457b-9efa-1ee4af915dcc","Samantha Bright","2026-03-17 06:28:41.421457","Tuesday",6,8,"Billing",1
"e40d2d0b-1de9-4fb1-96dc-3568d044487d","Mario Collins","2026-04-03 15:04:57.868190","Friday",15,38,"Account",0
"ffd16772-155c-4249-b4c0-7a2d002a5a9a","Xavier Hicks","2026-03-05 04:36:18.135602","Thursday",4,8,"Account",1
"e2273471-0769-4567-a869-f1f06b7f3197","Michelle Mcconnell","2026-01-14 05:40:52.099678","Wednesday",5,10,"Billing",0
"a6e60d93-30a6-4ee0-8a97-b861067ac939","Tiffany Mckinney","2026-01-28 11:36:38.746900","Wednesday",11,10,"Account",0
"24e390d9-3290-42ec-a104-a7c1cbd37594","Tina Torres","2026-04-15 23:03:24.256351","Wednesday",23,14,"Billing",1
"e44688df-b7ba-4c70-8a18-f1ab434243fb","Sydney Pacheco","2026-04-07 13:42:16.384276","Tuesday",13,33,"Service",1
"75a82ba8-fc44-47a4-90a8-2ef209629aa8","Michelle Greene","2026-02-24 03:55:28.815594","Tuesday",3,2,"Technical",0
"5ccabff1-7a08-4bd5-9b00-8051b409646f","Patricia Brown","2026-01-09 16:46:39.844323","Friday",16,36,"Billing",1
"68b86dac-c1f2-41ae-b308-b0772afe8405","Lauren Sutton","2026-04-24 02:49:35.243060","Friday",2,20,"Billing",1
"fd8a6165-52b2-48ee-82e5-3e378f55886c","Michael Hansen","2026-04-29 07:18:31.722640","Wednesday",7,6,"Account",0
"4be48ff0-17e3-47c9-8837-16bcb563c7c5","Rebecca Turner","2026-01-14 07:00:09.443128","Wednesday",7,7,"Service",1
"1ae3dba8-50e6-4b65-99e2-b5072d36e20d","Nicole Nguyen","2026-04-24 06:05:30.960711","Friday",6,22,"Service",1
"1c8d81f1-7867-4719-8ae3-6916230ab062","Connie Wood","2026-01-12 10:37:40.058556","Monday",10,43,"Service",0
"0b1feb9d-c5c1-44d3-b32b-085ec051faff","Ronald Williams","2026-02-26 09:30:58.437933","Thursday",9,20,"Billing",1
"e0d5a10e-f71d-4fb3-a95d-ad3373ab15b4","Derrick Copeland","2026-02-25 05:43:26.902753","Wednesday",5,13,"Account",1
"fc90ea66-e00c-430d-af6e-a9c3672fcdcb","Jean Watson","2026-03-20 17:15:21.402675","Friday",17,17,"Account",1
"671e94f9-8dea-4759-880f-1a9458524dd8","Edward Edwards","2026-01-04 04:20:48.437674","Sunday",4,7,"Service",1
"a45ac8bd-fb45-46f1-947b-c2cd34b41fc8","Shelly Romero","2026-03-09 06:58:08.890065","Monday",6,12,"Account",0
"4017c7c9-6398-4a57-93fd-0da27d3b5e93","James Garcia","2026-04-04 18:42:20.470860","Saturday",18,2,"Account",0
